ID,Acanthocasuarina_muellerianae,Acanthosoma_haemorrhoidale,Acerentomon_sp,ACROMYRMEX_ECHINATIOR,ACYRTOSIPHON_PISUM,Aedes_AEGYpti,Aleochara_curtula,ANOPHELES_GAMBIAE,Anurida_maritima,Apachyus_charteceus,Aphis_gossypii,APIS_MELLIFERA,Aposthonia_japonica,Archaeopsylla_erinacei,Aretaon_asperrimus,Atelura_formicaria,Baetis_pumilus,Bemisia_tabaci,Bibio_marci,Bittacus_pilicornis,Blaberus_atropos,Bombus_terrestris,Bombylius_major,BOMBYX_MORI,Boreus_hyemalis,Calopteryx_splendens,Campodea_augens,Carabus_granulatus,Celuca_puligator,Ceratophyllus_gallinae,Cercopis_vulnerata,Ceuthophilus_sp,Cheumatopsyche_sp,Chrysis_viridula,Conwentzia_psociformis,Cordulegaster_boltonii,Corydalus_cornutus,Cosmioperla_kuna,Cotesia_vestalis,Cryptocercus_wrighti,Ctenocephalides_felis,Cypridininae_sp,DAPHNIA_PULEX,Dendroctonus_ponderosae,Dichochrysa_prasina,DROSOPHILA_MELANOGASTER,Ectopsocus_briggsi,Empusa_pennata,Ephemera_danica,Epiophlebia_superstes,Eriocrania_subpurpurella,Essigella_californica,Euroleon_nostras,Eurylophella_sp,Exoneura_robusta,Folsomia_candida,Forficula_auricularia,Frankliniella_cephalica,Galloisiana_yuasai,Glomeris_pustulata,Glossina_morsitans,Grylloblatta_bifratrilecta,Gryllotalpa_sp,Gynaikothrips_ficorum,Gyrinus_marinus,Haploembia_palaui,Harpegnathos_SALTator,Hydroptilidae_sp,Inocellia_crassicornis,Isonychia_bicolor,IXODES_SCAPULARIS,Lepeophtheirus_salmonis,Lepicerus_sp,Leptopilina_clavipes,Leuctra_sp,Lipara_lucens,Liposcelis_bostrychophila,Litopenaeus_vannamei,Machilis_hrabei,Manduca_sexta,Mantis_religiosa,Mastotermes_darwiniensis,Meinertellus_cundinamarcensis,Meloe_violaceus,Mengenilla_moldrzyki,Menopon_gallinae,Metallyticus_splendidus,Micropterix_calthella,Nannochorista_philpotti,NASONIA_VITRIPENNIS,Nemophora_deegerella,Nilaparvata_lugens,Notostira_elongata,Occasjapyx_japonicus,Okanagana_villosa,Orussus_abietinus,Osmylus_fulvicephalus,Panorpa_vulgaris,Parides_arcas,PEDICULUS_HUMANUS,Periplaneta_americana,Perla_marginata,Peruphasma_schultei,Philopotamus_ludificatus,Phlebotomus_papatasi,Planococcus_citri,Platycentropus_radiatus,Pogonognathellus_lon_fla,Polyommatus_icarus,Priacma_serrata,Prorhinotermes_simplex,Prosarthria_teretrirostris,Ranatra_linearis,Rhagoletis_pomonella,Rhyacophila_fasciata,Sarcophaga_crassipalpis,Sarsinebalia_urgorii,Sialis_lutaria,Sminthurus_vir_nig,Speleonectes_tulumensis,Stenobothrus_lineatus,Stylops_melittae,Symphylella_vulgaris,Tanzaniophasma_sp,Tenthredo_koehleri,Tetrix_subulata,Tetrodontophora_bielanensis,Thermobia_domestica,Thrips_palmi,Timema_cristinae,Tipula_maxima,Trialeurodes_vaporariorum,Triarthria_setipennis,TRIBOLIUM_CASTANEUM,Trichocera_fuscata,Tricholepidion_gertschi,Triodia_sylvina,Velia_caprai,Xanthostigma_xanthostigma,Xenophysella_greensladeae,Yponomeuta_evonymella,ZOOTERMOPSIS_NEVADENSIS,Zorotypus_caudelli,Zygaena_fausta
ALICUT_EOG5Z34VH,0.155093,0.157407,0.173611,0.050926,0.050926,0.465277,0.240742,0.034722,0.185185,0.030092,0.608797,0.099537,0.0717589999999999,0.49074,0.659722,NA,0.0393520000000001,0.168981,0.530093,0.840278,0.537037,0.175927,0.108796,0.07176,0.469907,0.768519,NA,0.381946,NA,0.305557,0.171297,0.164353,0.187499,0.171295,0.175926,0.344907,0.032407,0.729166,0.224538,0.0300919999999999,0.287037,NA,NA,0.581018,0.293982,0.0370379999999999,0.178241,0.518517,0.36574,0.351853,0.671297,0.101852,0.293981,0.046296,0.856481,0.168982,0.256945,0.150464,0.694444,NA,NA,0.479167,0.0578709999999999,0.210648,0.449074,0.400464,0.291668,0.0648150000000001,0.282407,0.037037,0.310184,0.358797,0.30787,0.291666,0.180555,0.356482,0.171296,NA,0.268519,0.168981,0.0300919999999999,0.486111,0.275463,0.173611,0.819444,0.171297,0.185185,0.914352,0.863425,0.189815,0.222221,0.310184,0.189814,0.171296,0.166667,0.483796,0.30787,0.254629,0.071758,0.157407,0.620369,0.069445,0.351852,NA,NA,0.173611,0.842592,0.173611,0.168982,NA,0.305555,0.67824,0.601853,NA,0.685185,NA,NA,0.740741,0.194444,NA,0.030092,0.180555,NA,0.42824,0.099537,0.0300930000000001,0.590278,0.543981,0.030092,0.743056,0.777778,0.472223,0.458333,0.0370380000000001,0.36111,0.3125,0.064814,0.671296,0.173611,0.613425,0.136574,0.030093,0.289351,0.134259
ALICUT_EOG5Z34VX,0.022005,0.0171149999999999,0.0171149999999999,0.056235,0.017115,0.017115,0.0195609999999999,0.017115,0.0281179999999999,0.02934,0.249389,0.017115,0.017116,NA,0.017115,NA,0.017115,0.017114,0.0342299999999999,0.0171150000000001,0.354523,0.017114,0.0195600000000001,0.017116,0.01467,0.02934,0.0171149999999999,0.234718,0.497556,0.0171139999999999,0.0171149999999999,0.01956,0.017115,0.017115,0.0195600000000001,0.0293400000000001,0.0220050000000001,0.0171139999999999,0.019559,0.0171149999999999,0.0171149999999999,0.630808,0.017115,0.01956,0.019561,0.012226,0.0537899999999999,0.017115,0.0171149999999999,0.02934,0.0171139999999999,0.017115,0.022005,0.0268949999999999,0.01956,0.017115,0.0268949999999999,0.0195590000000001,0.026895,0.224939,0.022005,0.0268949999999999,0.0171160000000001,0.01956,0.017115,0.0171150000000001,0.01956,0.017115,0.017114,0.026895,0.012225,0.019561,0.01467,0.0171149999999999,0.01956,0.01956,0.0195599999999999,0.508557,0.017116,0.017115,0.017115,0.017115,0.026896,0.0244490000000001,0.227383,0.01956,0.017114,0.308069,0.202933,0.017116,0.017115,0.0220039999999999,0.0195600000000001,0.0171150000000001,0.017116,0.017115,0.017115,0.01956,0.017114,0.048899,0.017116,0.017115,0.017115,0.344743,0.022006,0.02445,0.026895,0.017115,0.017114,0.388753,0.017115,0.017115,0.019561,0.215159,0.017115,0.376529,NA,0.332519,0.01956,0.545232,0.0244499999999999,0.026895,0.017115,0.017114,0.01956,0.0171139999999999,0.017115,0.0244509999999999,0.019559,0.014669,0.264058,0.017115,0.01956,0.0195610000000001,0.0195599999999999,0.017116,0.0268949999999999,0.017115,0.0244500000000001,0.017115,0.017116,0.017115,0.0220050000000001,0.017116
ALICUT_EOG5Z34WB,0.027355,0.161094,0.303951,0.021277,0.0243170000000001,0.024317,0.158055,0.024316,0.0486330000000001,0.212766,0.024316,0.021277,0.234042,0.401217,0.027356,NA,0.0273559999999999,0.313071,0.030395,0.516717,0.452888,0.021276,0.0334339999999999,0.027355,0.042553,0.613982,0.164134,0.221884,NA,0.033435,0.0273560000000001,0.033434,0.0607899999999999,0.43161,0.0303949999999999,0.027355,0.382979,0.480244,0.021277,0.18845,0.389058,NA,0.0273559999999999,0.036474,0.0395129999999999,0.024316,0.036474,0.513677,0.0273549999999999,0.027355,0.036475,0.024316,0.468085,0.027355,NA,NA,0.513677,0.379939,0.458966,0.586626,0.179331,0.18845,0.0303950000000001,0.2462,0.085106,0.7538,0.0212769999999999,0.039513,0.0243160000000001,0.0273559999999999,0.1307,0.471124,0.0273559999999999,0.021276,0.027355,0.033434,0.027356,NA,0.133739,NA,0.425532,0.349543,0.355623,0.0486329999999999,0.285715,0.0303949999999999,0.56231,0.723403,0.759878,0.0212759999999999,0.55927,0.194529,0.428571,0.021277,0.027356,NA,0.039514,0.0364739999999999,0.559271,0.063829,0.027356,0.027355,0.0273560000000001,0.25228,NA,0.033434,0.583587,0.410335,0.525836,0.234043,0.027355,0.659574,0.030396,NA,0.346505,0.668694,NA,NA,0.510639,NA,0.310031,NA,NA,0.0729479999999999,0.164134,0.027355,0.039514,0.261399,0.0273560000000001,0.027355,0.6231,0.142858,0.030394,0.024316,0.036475,0.027354,0.49848,0.0364739999999999,0.024316,0.227964,0.185411,0.0273560000000001,0.352584,0.346505
ALICUT_EOG5Z613N,0.67033,NA,0.474725,0.0109890000000001,0.230769,0.019781,0.637363,0.01978,0.74066,0.551649,NA,0.010988,0.461538,0.782418,0.461539,NA,0.450549,0.237363,0.830769,0.659341,0.114285,0.01099,0.193406,0.338462,0.364835,0.547253,0.720879,0.0901100000000001,0.927472,0.4,0.545056,0.446155,0.424176,0.0065929999999999,0.353846,0.101099,0.292307,0.775824,0.142857,0.241758,0.40879,NA,0.00659299999999996,NA,0.138461,0.026374,0.3011,0.69011,0.235164,0.309891,0.628572,0.34945,0.529671,0.538462,0.696703,NA,0.485714,0.474724,0.030768,0.696703,0.736264,0.584615,0.0571429999999999,0.23956,0.52088,0.276923,0.0109880000000001,0.619779,0.716484,0.534066,0.670329,0.742857,0.487912,0.0109879999999999,0.523076,NA,0.03956,NA,0.470329,0.773626,0.525275,0.204395,0.518681,0.47033,0.817582,0.041758,0.47912,NA,0.723077,0.0109879999999999,0.342857,0.476924,NA,0.617582,0.14945,NA,0.492308,0.514285,0.494506,0.0395600000000001,0.0483520000000001,0.650549,0.61978,0.879121,0.694506,0.191209,0.630769,0.72967,NA,0.718681,0.0417580000000001,0.762637,0.874725,0.52088,0.780219,NA,NA,0.841758,0.503297,NA,0.184616,0.487913,NA,0.463736,0.01099,0.459341,0.802198,0.470329,0.426374,0.61978,0.606593,0.45055,0.123077,0.0747250000000001,0.353846,0.237362,0.637362,NA,0.553846,0.470329,0.33846,0.00659399999999999,0.353846,0.496703
ALICUT_EOG5Z613P,0.575046,0.0235079999999999,0.019891,0.0253159999999999,0.0217010000000001,0.025316,0.03255,0.016276,0.027126,0.0217,NA,0.0253159999999999,0.481012,0.162749,0.0198909999999999,NA,0.019892,0.285713,0.316456,0.381555,0.866184,0.025315,0.461121,0.616637,0.0253169999999999,0.721519,0.654611,0.504522,NA,0.0253159999999999,0.018083,0.244123,0.021699,0.027124,0.030741,0.0253159999999999,0.0560570000000001,0.611211,0.0253169999999999,0.0813730000000001,0.0235079999999999,NA,0.023508,0.027124,0.0235090000000001,0.0271240000000001,0.074141,0.164557,0.0235089999999999,0.019892,0.0524410000000001,0.021699,0.028029,0.334539,0.717903,0.139241,0.019892,0.551538,0.303798,0.873417,0.03255,0.0397829999999999,0.0198909999999999,0.663652,0.0217000000000001,0.707053,0.025316,0.0433999999999999,0.021699,0.019893,0.106691,0.164557,0.0235070000000001,0.0271239999999999,0.019891,0.023508,0.088608,0.596745,0.0180839999999999,0.318264,0.0759499999999999,0.242315,0.0235079999999999,0.421338,0.669078,0.0524409999999999,0.09584,0.9132,0.254973,0.025316,0.0235080000000001,0.311031,0.027125,0.0217,0.019891,0.025315,0.023509,0.0434,0.030742,0.016275,0.672695,0.813743,0.40868,NA,0.676312,0.339964,0.802894,0.0198919999999999,0.195299,0.605787,0.0198920000000001,0.0488250000000001,0.0759490000000001,0.754068,0.87161,0.669078,NA,0.593129,0.0289329999999999,0.802893,0.443038,NA,0.650994,0.274864,0.0253169999999999,0.0198910000000001,0.056058,0.421338,0.019892,0.783001,0.61302,0.0217,0.0198909999999999,0.027124,0.039783,0.80651,0.121158,0.692586,0.0253159999999999,0.593128,0.670887,0.019892,0.660036,0.32188
ALICUT_EOG5Z613R,0.635347,0.637584,0.35123,0.36689,0.01566,0.407159,0.118568,0.0290830000000001,0.451902,0.536913,0.340045,0.378076,0.646533,0.628635,0.704697,NA,0.33557,0.637585,0.449665,0.85235,0.619687,0.393736,0.438479,0.646532,0.438479,0.738255,0.348994,0.60179,0.827741,0.534676,0.116331,0.536913,0.447428,0.554811,0.447428,0.691275,0.44519,0.628635,0.017897,0.536912,0.445191,0.829978,0.371364,0.474274,0.395974,0.00447499999999995,0.583893,0.753914,0.87472,0.324385,0.536912,0.015659,0.865772,0.722595,0.747204,0.456376,0.536912,0.241611,0.794183,0.521253,NA,0.856823,0.753914,0.765101,0.498882,0.78076,0.393737,0.017897,0.503356,0.85906,0.118568,0.691275,0.438479,0.447427,0.451902,0.498881,0.501118,NA,0.731544,NA,0.724832,0.548099,0.818792,0.438479,0.838926,0.192393,0.903804,NA,0.487696,0.340045,0.516779,0.438479,0.447427,0.449664,0.691275,0.391499,0.463087,0.438478,0.109619,0.387025,0.60179,0.865771,0.73378,0.71812,NA,0.536913,0.577181,0.3915,0.868009,0.870245,0.637584,0.626398,0.438479,NA,0.899328,0.114094,NA,0.637583,0.120805,0.720358,0.648769,0.510067,0.894855,0.536913,0.539149,0.536912,NA,0.536913,0.50783,0.85906,NA,0.196868,0.438479,0.382551,0.601789,0.565995,0.44519,0.715883,0.393736,0.677853,0.814318,0.391499,0.445189,0.720358
ALICUT_EOG5Z613S,0.0499999999999999,0.0416660000000001,0.018751,0.027083,0.0583320000000001,0.0312500000000001,0.252084,0.029166,NA,0.0312499999999999,0.56875,0.0312509999999999,0.429166,NA,0.10625,NA,0.027083,0.068751,0.595833,0.637499,0.03125,0.0312489999999999,0.464583,0.0770840000000002,0.335417,0.620833,0.599999,0.535417,NA,0.0354160000000001,0.0541669999999999,0.79375,0.0333340000000001,0.189583,0.0749999999999999,0.027083,0.102083,0.691667,0.04375,0.0270819999999999,0.033333,NA,0.0249999999999999,0.568751,0.064584,0.027083,0.027083,0.2125,0.566666,0.027084,0.125,0.054167,0.474999,0.0291669999999998,0.620833,0.635417,0.0312499999999999,0.0562500000000001,0.0270840000000001,0.722918,0.647917,0.1875,0.0270840000000001,0.035417,0.039583,0.06875,0.0270840000000001,0.054167,0.4625,0.024999,0.079167,0.185416,0.0270830000000001,0.0458339999999999,0.039584,0.0500000000000001,0.060417,0.904167,0.0291669999999999,0.508334,0.0312499999999999,0.027083,0.0333329999999999,0.029166,0.60625,0.0625000000000001,0.0479169999999999,0.475001,0.589583,0.027083,0.0833339999999999,0.0520840000000001,0.0604170000000001,0.047916,0.775,NA,0.05625,0.0312500000000001,0.083333,0.045833,0.0270840000000001,0.0312500000000001,0.041667,0.591666,NA,0.420833,0.393751,0.635417,0.083333,0.902083,0.0291670000000001,0.379166,0.54375,0.470833,0.112499,0.702083,NA,0.739584,0.60625,NA,0.0249989999999999,0.6625,0.8125,0.03125,0.047916,0.0250000000000001,0.477083,0.285417,0.05625,0.0312499999999999,0.589583,0.41875,0.339584,0.0312489999999999,0.364583,0.516666,0.083334,0.220833,0.047916,0.687501,0.083334,0.0270840000000001,0.024999,0.102084
ALICUT_EOG5Z6141,0.107913,0.223022,0.489208,0.621103,0.045563,0.146283,0.213429,0.01199,0.340527,0.107914,0.321343,0.043165,0.0431659999999999,0.163069,0.378897,0.050361,0.0767389999999999,0.141487,0.573142,0.695444,0.726619,0.045563,0.0143880000000001,0.645083,0.01199,0.815348,NA,0.719425,NA,0.01199,0.033574,0.398082,0.0671460000000002,0.076739,0.0791369999999999,0.395683,0.043164,NA,0.0911270000000001,0.045564,NA,0.88729,0.011989,NA,0.045563,0.03837,0.455635,0.894484,0.371702,0.107913,0.352518,0.043165,0.551558,0.0455629999999999,NA,0.673861,0.330935,0.338129,0.5012,0.719425,NA,0.601918,0.045564,0.515588,0.18705,0.422062,0.652278,0.067146,0.352518,0.441246,0.112711,0.203837,0.0887290000000001,0.0791359999999999,0.043166,0.0383689999999999,0.0263789999999999,NA,0.527578,NA,0.287769,0.369305,0.657075,0.0119909999999999,NA,0.026379,0.59952,NA,0.589928,0.088729,0.057555,0.0119909999999999,0.654676,0.107912,0.088729,0.110312,0.201439,0.00959199999999993,0.0167860000000001,0.0263789999999999,0.35012,0.107913,0.635491,NA,0.865708,0.0407670000000001,0.374101,0.076739,0.211032,NA,0.249401,0.426858,0.697842,NA,NA,NA,NA,0.378897,0.0767380000000001,NA,0.443645,0.079136,0.647482,0.290168,0.043165,0.503597,0.0767389999999999,0.043165,0.249401,0.494005,0.112711,0.062351,0.03837,0.014389,0.014388,0.366906,0.067146,NA,0.0119889999999999,0.630695,0.515587,0.0455630000000001,0.091127,0.410073
ALICUT_EOG5Z614M,0.188525,0.0614750000000001,0.0942620000000001,0.0368849999999999,0.04918,0.15164,0.045082,0.045082,0.061476,0.0491809999999999,0.04918,0.045082,0.0450819999999999,0.0491809999999999,0.0450819999999999,NA,0.045083,0.102458,0.282787,0.311475,0.045083,0.045082,0.0696719999999999,0.360656,0.0450819999999999,0.0409830000000001,0.045082,0.307377,NA,0.049179,0.049179,0.045083,0.090163,0.045082,0.0532779999999999,0.0450810000000001,0.045081,0.045083,0.049181,0.0450820000000001,0.049181,NA,0.0450820000000001,0.0532779999999999,0.057377,0.053279,0.057378,0.045082,0.0573779999999999,0.045082,0.055328,0.0491800000000001,0.0573770000000001,0.0450820000000001,0.0450819999999999,0.061476,0.049181,0.065574,0.045082,0.545082,0.0532789999999999,0.0450829999999999,0.057378,0.0450819999999999,0.045083,0.045082,0.0491799999999999,0.086065,0.0450819999999999,0.0573780000000002,0.151639,0.069673,0.323771,0.045082,0.049181,0.057376,0.0450820000000001,0.463115,0.045082,0.057377,0.0491799999999999,0.491804,0.045082,0.057377,0.516393,0.0491800000000001,0.045082,0.290984,0.049181,0.0450829999999999,0.0901640000000001,0.069671,0.040984,0.0491800000000001,0.0573770000000001,NA,0.057378,0.053279,0.040983,0.110656,0.045082,0.045083,0.045082,NA,0.045082,0.057378,0.049181,0.04918,0.045082,0.274589,0.0450820000000001,0.053279,0.0450820000000001,0.090164,0.344262,0.0614759999999999,NA,NA,0.061476,NA,0.0491799999999999,0.045082,0.0450829999999999,0.045082,0.053278,0.045082,0.077869,0.0450820000000001,0.0655740000000001,0.045083,0.463115,0.0491809999999999,0.0614759999999999,0.0450829999999999,0.0491799999999999,0.0491799999999999,0.057377,0.040983,0.057377,0.0450820000000001,0.040983,0.045082,0.057377,0.0409839999999999
ALICUT_EOG5Z614Z,-5.55111512312578e-17,0.023148,0.101852,0.018518,-8.32667268468867e-17,0.013889,0.00925899999999993,0.0138890000000001,0.0416670000000001,0.013888,1.000000000001e-06,0.018517,0.00463000000000002,0.643518,0.00463000000000005,NA,0.018518,0.0740740000000001,0.01389,0.013888,0.00463000000000002,0.018519,0.013889,0.0462959999999999,0.013889,9.99999999973245e-07,0.0231480000000001,0.166668,NA,0.0972220000000001,0.00925900000000002,0.00462899999999994,0.00925999999999993,0.0185179999999999,0.013889,-1.00000000002876e-06,0.00925899999999996,0.393518,0.0185189999999999,0.00462999999999997,0.00925899999999993,NA,0.013888,0.00925999999999993,0.0185179999999999,0.00925899999999996,0.0231489999999999,0.00463,0.00462899999999999,-1.00000000002876e-06,0.00925999999999999,0.087962,0.00925899999999996,0.00462999999999997,0.143518,0.0694449999999999,-2.77555756156289e-17,5.55111512312578e-17,0.00463000000000008,0.736112,0.083333,0.00463,0.00462900000000002,1.000000000001e-06,0.013888,0.00463100000000008,0.018518,0.013889,0.00925899999999999,0.0138890000000001,0.0324080000000001,0.0138890000000001,0.018519,0.0138880000000001,0.013889,0.097222,0.013889,0.152777,0.087963,0.0462969999999999,0.00463000000000008,0.00463000000000002,0.120371,0.01389,0.550925,0.013889,0.00462999999999997,NA,0.162038,0.0185189999999999,0.0462969999999999,0.027777,0.12963,0.0740740000000001,0.00925899999999996,0.018518,0.060186,0.0138890000000001,0.157408,0.0138880000000001,0.00462899999999999,0.101851,0.00462999999999994,0.333333,0.013889,0.023148,0.018518,0.0833330000000001,0.157407,0.129629,0.00463,0.00925900000000004,0.00925900000000002,NA,0.013889,0.624999,NA,NA,0.087963,0.337963,0.00462899999999999,0.00925899999999999,0.11111,0.00463,0.018519,0.0277770000000001,0.0833340000000001,0.092592,2.77555756156289e-17,0.00463,0.398148,0.0416669999999999,0.013888,0.0138889999999999,0.064815,0.092593,0.046297,0.120372,0.00926000000000007,0.00925899999999996,0.134259,0.00462999999999994,0.00925900000000007,0.222222
ALICUT_EOG5Z8WBC,0.78175,0.462392,0.779285,0.00616500000000003,0.045623,0.016029,0.397041,0.00369899999999998,0.790383,0.721332,0.774352,0.00369900000000001,0.376078,0.701603,0.425401,NA,0.018495,0.471023,0.913687,0.885327,0.127003,0.398274,0.490753,0.091246,0.189889,0.478422,0.779285,0.62762,0.909988,0.440197,0.00739799999999993,0.784217,0.822442,0.163995,0.403207,0.01233,0.874228,0.869297,0.493218,0.0209620000000001,0.210851,NA,0.00986499999999993,NA,0.473489,0.0172629999999999,0.155363,0.11344,0.81381,0.775585,0.881628,0.747225,0.549938,0.0406899999999999,0.91122,0.607892,0.434032,NA,0.930949,0.800246,0.44513,0.662145,0.838471,NA,0.144267,0.580765,0.00493299999999999,0.467324,0.739827,0.628853,0.745993,0.775586,0.156596,0.445129,0.00739900000000007,0.00739800000000007,0.0715169999999999,NA,0.452528,0.887792,0.577065,0.710234,0.335388,0.0345260000000001,0.742293,0.295931,0.635018,NA,0.758323,0.00493299999999994,0.0900130000000001,0.295931,0.461159,0.178792,0.609124,0.00739800000000004,0.209618,0.425401,0.094328,0.022196,0.547472,0.667078,0.872996,NA,NA,0.440197,0.737362,0.122072,0.425401,NA,0.871764,0.875462,0.831072,NA,0.607892,0.839705,NA,0.87423,0.744759,NA,0.488285,0.091245,0.48582,0.914919,0.00369799999999995,0.204685,0.786684,0.085697,NA,0.800248,0.807645,0.551171,0.00986399999999998,0.00369900000000001,0.255239,0.268805,0.911221,NA,0.00616499999999995,0.464858,0.850801,0.00616499999999995,0.474723,0.620222
ALICUT_EOG5Z8WBD,0.57595,0.763713,NA,0.0210980000000001,0.0232070000000001,0.082278,0.767932,0.021097,NA,0.282701,NA,0.0232070000000001,0.0654010000000001,0.525316,0.459916,NA,0.466245,0.436708,0.822784,0.763713,0.645569,0.0232070000000001,0.0337560000000001,0.025317,0.373418,0.789028,0.827004,0.468355,0.763712,0.088608,0.740506,0.799578,0.476794,0.0232070000000001,0.778481,0.088608,NA,0.803796,0.023207,0.0232070000000001,NA,NA,0.016878,0.660337,0.223629,0.023206,0.088608,0.689873,0.0843879999999999,0.618144,0.651899,0.548523,0.472574,0.082279,0.85443,NA,0.721519,0.0843880000000001,0.0843880000000001,0.864979,0.662448,0.42405,0.086497,0.932489,0.827004,0.540084,0.242616,0.111814,0.303797,0.742615,0.160337,NA,0.495781,0.023207,0.457806,0.031646,0.059072,NA,0.540084,NA,0.322786,0.07595,0.590717,0.476793,NA,0.023206,0.375527,0.755275,0.620253,0.023207,0.573839,0.729959,0.546414,0.459915,0.084388,0.0210969999999999,0.472574,0.569621,0.022153,0.023206,0.181435,0.023207,0.607595,NA,NA,0.092827,0.812236,NA,0.396625,0.801687,0.229958,0.92405,0.827004,NA,0.702531,0.759493,NA,NA,NA,0.871308,0.770042,NA,0.850211,0.662446,0.023207,0.023207,0.841772,0.704642,0.179324,0.911393,NA,0.409282,0.0822789999999999,0.149789,0.040084,0.0443030000000001,0.521097,0.839663,0.468354,0.607595,0.345991,0.0232060000000001,0.616034,0.208861
ALICUT_EOG5Z8WBS,0.314215,0.61596,0.493766,0.0523690000000001,0.0074809999999999,NA,0.012469,0.00748100000000002,0.605984,0.00748099999999996,0.259352,0.00748100000000007,0.049875,0.399003,0.00748099999999996,0.685786,0.443891,0.456359,0.396509,0.685786,0.897756,0.064838,0.448877,0.0598500000000001,0.0773079999999999,NA,NA,0.389028,NA,0.00748200000000004,0.00498799999999999,0.511223,0.00748199999999999,0.00748099999999996,0.00997500000000007,0.46384,0.052369,0.743142,0.00997500000000001,0.0074820000000001,NA,NA,0.0124689999999999,0.144638,0.630922,0.00748099999999996,0.586035,0.850374,0.199502,0.488779,0.578554,0.049876,0.012469,0.199501,0.294264,0.433916,0.815461,0.294265,0.426434,0.34414,NA,0.463841,0.563591,0.00748099999999996,0.827931,0.725685,0.0623440000000001,0.00748199999999999,0.119701,0.406483,0.755611,0.446384,0.0548629999999999,0.321696,0.00748100000000002,0.00748099999999996,0.0074809999999999,NA,0.815461,NA,0.107233,0.436409,0.685785,0.00748200000000004,NA,0.00748199999999993,0.269326,NA,0.246883,0.00748199999999999,0.29177,0.421446,0.468827,0.012469,0.00498800000000005,0.209477,NA,0.00748100000000002,0.286782,0.0074809999999999,0.528678,0.620947,0.812967,NA,NA,0.01995,0.69576,0.593516,0.269327,0.526185,0.142144,0.478803,0.720698,0.835411,0.21197,0.147133,NA,NA,0.58853,NA,0.521197,0.855361,NA,0.478803,0.00748099999999996,0.00748099999999996,0.755611,0.436409,0.00747999999999999,0.750624,0.471322,0.421447,0.00748199999999999,0.00997500000000001,0.0374059999999999,0.306733,0.523691,NA,0.0199499999999999,0.331671,0.286783,0.0074820000000001,0.266833,0.436409
ALICUT_EOG5Z8WBT,0.114525,0.203911,0.184358,0.0810060000000001,0.089386,0.321229,0.0782130000000001,0.044693,NA,0.460894,0.421788,0.0837989999999999,0.575418,0.460894,0.51676,NA,0.488827,0.42458,0.812848,0.46648,0.089385,0.52514,0.558659,0.055866,0.089385,0.441341,0.114525,0.192737,0.712291,0.539106,0.134078,0.553073,0.349162,0.527932,0.399442,0.670391,0.530727,0.888269,0.335196,0.094972,0.427375,0.645251,0.136871,0.463687,0.346369,0.167597,0.539105,0.318436,0.139665,0.53352,0.150838,0.100559,0.558659,0.175979,0.675978,NA,0.262569,0.036312,0.460894,0.477654,0.678771,0.868715,0.452514,0.452514,0.477654,0.701117,0.094971,0.122905,0.125698,0.184358,0.108938,0.583799,0.195531,0.466481,0.530727,0.399442,0.393855,0.477653,0.159217,0.712291,0.513967,0.192738,0.681564,0.117318,0.597765,0.343576,0.231843,0.740224,0.539106,0.0586589999999999,0.053073,0.089384,0.0307259999999999,0.472068,0.142459,0.555866,0.463687,0.25419,0.053072,0.0279330000000001,0.089386,0.539107,0.516759,0.907821,0.48324,0.539107,0.053073,0.639665,0.337988,NA,0.0921789999999999,0.284916,0.583798,0.865922,0.553072,0.871509,0.695531,0.558659,NA,0.673184,0.315643,NA,0.636872,0.53352,0.106144,0.301676,0.522347,0.094972,0.092178,0.773743,0.896648,0.544693,0.178771,0.064247,0.135474,0.145251,0.0642460000000001,0.578212,0.131284,0.505587,0.064246,0.089385,0.315641,0.053072
